,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,casual,registered,cnt,windspeed
14858,14859,2012-09-16,fall,1,9,7,0,Sunday,No,Clear,0.5,0.4848,0.77,28,43,71,0.1045
14859,14860,2012-09-16,fall,1,9,8,0,Sunday,No,Clear,0.54,0.5152,0.64,34,94,128,0.1642
14860,14861,2012-09-16,fall,1,9,9,0,Sunday,No,Clear,0.58,0.5455,0.6,70,226,296,0.1343
14861,14862,2012-09-16,fall,1,9,10,0,Sunday,No,Clear,0.62,0.6212,0.5,160,330,490,0.1045
14862,14863,2012-09-16,fall,1,9,11,0,Sunday,No,Clear,0.64,0.6212,0.47,183,376,559,0.1642
14863,14864,2012-09-16,fall,1,9,12,0,Sunday,No,Clear,0.66,0.6212,0.44,188,468,656,0.1642
14864,14865,2012-09-16,fall,1,9,13,0,Sunday,No,Clear,0.64,0.6212,0.41,240,454,694,0.1642
14865,14866,2012-09-16,fall,1,9,14,0,Sunday,No,Clear,0.66,0.6212,0.39,225,410,635,0.1343
14866,14867,2012-09-16,fall,1,9,15,0,Sunday,No,Clear,0.64,0.6212,0.41,215,342,557,0.1642
14867,14868,2012-09-16,fall,1,9,16,0,Sunday,No,Clear,0.64,0.6212,0.44,194,402,596,0.1642
14868,14869,2012-09-16,fall,1,9,17,0,Sunday,No,Clear,0.66,0.6212,0.41,177,393,570,0.0
14869,14870,2012-09-16,fall,1,9,18,0,Sunday,No,Clear,0.62,0.6212,0.5,120,361,481,0.1642
14870,14871,2012-09-16,fall,1,9,19,0,Sunday,No,Clear,0.62,0.6212,0.5,91,312,403,0.1343
14871,14872,2012-09-16,fall,1,9,20,0,Sunday,No,Clear,0.6,0.6212,0.53,57,267,324,0.1045
14872,14873,2012-09-16,fall,1,9,21,0,Sunday,No,Clear,0.6,0.6212,0.56,43,148,191,0.1045
14873,14874,2012-09-16,fall,1,9,22,0,Sunday,No,Clear,0.56,0.5303,0.68,18,109,127,0.0896
14874,14875,2012-09-16,fall,1,9,23,0,Sunday,No,Clear,0.54,0.5152,0.68,9,85,94,0.1045
14875,14876,2012-09-17,fall,1,9,0,0,Monday,Yes,Clear,0.54,0.5152,0.68,14,31,45,0.1642
14876,14877,2012-09-17,fall,1,9,1,0,Monday,Yes,Clear,0.52,0.5,0.72,9,12,21,0.0896
14877,14878,2012-09-17,fall,1,9,2,0,Monday,Yes,Clear,0.52,0.5,0.72,5,8,13,0.0
14878,14879,2012-09-17,fall,1,9,3,0,Monday,Yes,Clear,0.5,0.4848,0.77,0,7,7,0.0896
14879,14880,2012-09-17,fall,1,9,4,0,Monday,Yes,Clear,0.5,0.4848,0.77,2,9,11,0.0
14880,14881,2012-09-17,fall,1,9,5,0,Monday,Yes,Clear,0.48,0.4697,0.82,1,44,45,0.0896
14881,14882,2012-09-17,fall,1,9,6,0,Monday,Yes,Clear,0.48,0.4697,0.82,7,157,164,0.0
14882,14883,2012-09-17,fall,1,9,7,0,Monday,Yes,Clear,0.52,0.5,0.77,18,474,492,0.0
14883,14884,2012-09-17,fall,1,9,8,0,Monday,Yes,Clear,0.54,0.5152,0.77,36,647,683,0.0896
14884,14885,2012-09-17,fall,1,9,9,0,Monday,Yes,Clear,0.58,0.5455,0.68,34,265,299,0.1343
14885,14886,2012-09-17,fall,1,9,10,0,Monday,Yes,Cloudy,0.62,0.6061,0.65,73,129,202,0.19399999999999998
14886,14887,2012-09-17,fall,1,9,11,0,Monday,Yes,Cloudy,0.62,0.6061,0.69,61,191,252,0.2239
14887,14888,2012-09-17,fall,1,9,12,0,Monday,Yes,Cloudy,0.62,0.6061,0.69,62,233,295,0.19399999999999998
14888,14889,2012-09-17,fall,1,9,13,0,Monday,Yes,Clear,0.64,0.6061,0.65,112,231,343,0.2537
14889,14890,2012-09-17,fall,1,9,14,0,Monday,Yes,Cloudy,0.64,0.6061,0.65,129,203,332,0.2537
14890,14891,2012-09-17,fall,1,9,15,0,Monday,Yes,Cloudy,0.64,0.6061,0.65,82,256,338,
14891,14892,2012-09-17,fall,1,9,16,0,Monday,Yes,Cloudy,0.64,0.6061,0.69,74,379,453,0.2537
14892,14893,2012-09-17,fall,1,9,17,0,Monday,Yes,Cloudy,0.64,0.6061,0.65,102,740,842,0.2239
14893,14894,2012-09-17,fall,1,9,18,0,Monday,Yes,Cloudy,0.62,0.5909,0.73,66,708,774,0.1642
14894,14895,2012-09-17,fall,1,9,19,0,Monday,Yes,Cloudy,0.62,0.5909,0.73,51,435,486,0.1045
14895,14896,2012-09-17,fall,1,9,20,0,Monday,Yes,Cloudy,0.62,0.5909,0.73,32,308,340,0.1343
14896,14897,2012-09-17,fall,1,9,21,0,Monday,Yes,Rainy,0.62,0.5758,0.83,28,205,233,0.2239
14897,14898,2012-09-17,fall,1,9,22,0,Monday,Yes,Rainy,0.62,0.5758,0.83,20,109,129,0.2537
14898,14899,2012-09-17,fall,1,9,23,0,Monday,Yes,Rainy,0.6,0.5152,0.94,4,66,70,0.2537
14899,14900,2012-09-18,fall,1,9,0,0,Tuesday,Yes,Rainy,0.6,0.5152,0.94,2,11,13,0.2537
14900,14901,2012-09-18,fall,1,9,1,0,Tuesday,Yes,Rainy,0.6,0.5152,0.94,0,5,5,0.19399999999999998
14901,14902,2012-09-18,fall,1,9,2,0,Tuesday,Yes,Rainy,0.6,0.5152,0.94,0,4,4,0.19399999999999998
14902,14903,2012-09-18,fall,1,9,3,0,Tuesday,Yes,Cloudy,0.62,0.5455,0.94,0,6,6,0.2836
14903,14904,2012-09-18,fall,1,9,4,0,Tuesday,Yes,Cloudy,0.62,0.5455,0.94,2,5,7,0.3582
14904,14905,2012-09-18,fall,1,9,5,0,Tuesday,Yes,Cloudy,0.64,0.5758,0.89,3,45,48,0.3284
14905,14906,2012-09-18,fall,1,9,6,0,Tuesday,Yes,Cloudy,0.64,0.5758,0.89,4,163,167,0.3284
14906,14907,2012-09-18,fall,1,9,7,0,Tuesday,Yes,Cloudy,0.64,0.5758,0.89,13,343,356,0.4478
14907,14908,2012-09-18,fall,1,9,8,0,Tuesday,Yes,Cloudy,0.66,0.6061,0.83,32,640,672,0.5522
14908,14909,2012-09-18,fall,1,9,9,0,Tuesday,Yes,Cloudy,0.66,0.6061,0.83,27,266,293,0.5821
14909,14910,2012-09-18,fall,1,9,10,0,Tuesday,Yes,Rainy,0.68,0.6364,0.79,30,130,160,0.6418
14910,14911,2012-09-18,fall,1,9,11,0,Tuesday,Yes,Cloudy,0.68,0.6364,0.79,36,115,151,0.6418
14911,14912,2012-09-18,fall,1,9,12,0,Tuesday,Yes,Rainy,0.68,0.6364,0.83,16,72,88,0.4478
14912,14913,2012-09-18,fall,1,9,13,0,Tuesday,Yes,Cloudy,0.7,0.6667,0.74,17,97,114,0.5821
14913,14914,2012-09-18,fall,1,9,14,0,Tuesday,Yes,Rainy,0.6,0.5152,0.94,27,116,143,0.4627
14914,14915,2012-09-18,fall,1,9,15,0,Tuesday,Yes,Rainy,0.6,0.5455,0.88,1,35,36,0.2537
14915,14916,2012-09-18,fall,1,9,16,0,Tuesday,Yes,Rainy,0.6,0.5455,0.88,19,122,141,0.2985
14916,14917,2012-09-18,fall,1,9,17,0,Tuesday,Yes,Rainy,0.6,0.5455,0.88,36,302,338,
14917,14918,2012-09-18,fall,1,9,18,0,Tuesday,Yes,Cloudy,0.6,0.5455,0.88,19,262,281,0.1642
14918,14919,2012-09-18,fall,1,9,19,0,Tuesday,Yes,Cloudy,0.6,0.5455,0.88,22,302,324,0.2985
14919,14920,2012-09-18,fall,1,9,20,0,Tuesday,Yes,Cloudy,0.6,0.5455,0.88,19,271,290,0.19399999999999998
14920,14921,2012-09-18,fall,1,9,21,0,Tuesday,Yes,Cloudy,0.6,0.5455,0.88,21,186,207,0.19399999999999998
14921,14922,2012-09-18,fall,1,9,22,0,Tuesday,Yes,Rainy,0.58,0.5455,0.83,14,137,151,0.4627
14922,14923,2012-09-18,fall,1,9,23,0,Tuesday,Yes,Cloudy,0.56,0.5303,0.83,11,67,78,0.2239
14923,14924,2012-09-19,fall,1,9,0,0,Wednesday,Yes,Cloudy,0.56,0.5303,0.68,3,23,26,0.2836
14924,14925,2012-09-19,fall,1,9,1,0,Wednesday,Yes,Cloudy,0.54,0.5152,0.68,0,12,12,0.2537
14925,14926,2012-09-19,fall,1,9,2,0,Wednesday,Yes,Cloudy,0.54,0.5152,0.64,0,3,3,0.3284
14926,14927,2012-09-19,fall,1,9,3,0,Wednesday,Yes,Cloudy,0.52,0.5,0.63,1,4,5,0.2537
14927,14928,2012-09-19,fall,1,9,4,0,Wednesday,Yes,Cloudy,0.52,0.5,0.68,0,10,10,0.3582
14928,14929,2012-09-19,fall,1,9,5,0,Wednesday,Yes,Cloudy,0.52,0.5,0.68,2,54,56,0.2836
14929,14930,2012-09-19,fall,1,9,6,0,Wednesday,Yes,Clear,0.52,0.5,0.63,6,166,172,0.2537
14930,14931,2012-09-19,fall,1,9,7,0,Wednesday,Yes,Clear,0.52,0.5,0.63,16,529,545,0.2239
14931,14932,2012-09-19,fall,1,9,8,0,Wednesday,Yes,Clear,0.52,0.5,0.59,39,758,797,0.2239
14932,14933,2012-09-19,fall,1,9,9,0,Wednesday,Yes,Clear,0.54,0.5152,0.6,26,336,362,0.2537
14933,14934,2012-09-19,fall,1,9,10,0,Wednesday,Yes,Clear,0.56,0.5303,0.52,23,169,192,0.19399999999999998
14934,14935,2012-09-19,fall,1,9,11,0,Wednesday,Yes,Clear,0.6,0.6212,0.43,44,203,247,0.2537
14935,14936,2012-09-19,fall,1,9,12,0,Wednesday,Yes,Clear,0.6,0.6212,0.43,53,260,313,0.2537
14936,14937,2012-09-19,fall,1,9,13,0,Wednesday,Yes,Clear,0.6,0.6212,0.4,55,234,289,0.2537
14937,14938,2012-09-19,fall,1,9,14,0,Wednesday,Yes,Clear,0.62,0.6212,0.38,59,227,286,0.2537
14938,14939,2012-09-19,fall,1,9,15,0,Wednesday,Yes,Clear,0.62,0.6212,0.35,57,254,311,0.0
14939,14940,2012-09-19,fall,1,9,16,0,Wednesday,Yes,Clear,0.62,0.6212,0.35,69,397,466,0.0
14940,14941,2012-09-19,fall,1,9,17,0,Wednesday,Yes,Clear,0.6,0.6212,0.38,74,812,886,0.2239
14941,14942,2012-09-19,fall,1,9,18,0,Wednesday,Yes,Clear,0.58,0.5455,0.4,85,807,892,0.2836
14942,14943,2012-09-19,fall,1,9,19,0,Wednesday,Yes,Clear,0.56,0.5303,0.43,72,539,611,0.2239
14943,14944,2012-09-19,fall,1,9,20,0,Wednesday,Yes,Clear,0.52,0.5,0.48,31,378,409,0.1642
14944,14945,2012-09-19,fall,1,9,21,0,Wednesday,Yes,Clear,0.5,0.4848,0.59,25,324,349,0.1642
14945,14946,2012-09-19,fall,1,9,22,0,Wednesday,Yes,Clear,0.5,0.4848,0.63,31,198,229,0.0896
14946,14947,2012-09-19,fall,1,9,23,0,Wednesday,Yes,Clear,0.48,0.4697,0.67,17,106,123,0.0896
14947,14948,2012-09-20,fall,1,9,0,0,Thursday,Yes,Clear,0.5,0.4848,0.63,12,46,58,0.0
14948,14949,2012-09-20,fall,1,9,1,0,Thursday,Yes,Clear,0.46,0.4545,0.72,4,14,18,0.1045
14949,14950,2012-09-20,fall,1,9,2,0,Thursday,Yes,Clear,0.46,0.4545,0.72,2,9,11,0.0896
14950,14951,2012-09-20,fall,1,9,3,0,Thursday,Yes,Clear,0.44,0.4394,0.77,0,6,6,0.0
14951,14952,2012-09-20,fall,1,9,4,0,Thursday,Yes,Clear,0.44,0.4394,0.77,0,6,6,0.1045
14952,14953,2012-09-20,fall,1,9,5,0,Thursday,Yes,Clear,0.44,0.4394,0.77,4,52,56,0.1045
14953,14954,2012-09-20,fall,1,9,6,0,Thursday,Yes,Clear,0.44,0.4394,0.77,9,161,170,0.0
14954,14955,2012-09-20,fall,1,9,7,0,Thursday,Yes,Clear,0.46,0.4545,0.82,20,514,534,0.1045
14955,14956,2012-09-20,fall,1,9,8,0,Thursday,Yes,Clear,0.5,0.4848,0.68,44,746,790,0.0896
14956,14957,2012-09-20,fall,1,9,9,0,Thursday,Yes,Clear,0.56,0.5303,0.6,25,330,355,0.0896
14957,14958,2012-09-20,fall,1,9,10,0,Thursday,Yes,Clear,0.58,0.5455,0.53,33,157,190,0.0896
14958,14959,2012-09-20,fall,1,9,11,0,Thursday,Yes,Clear,0.62,0.6212,0.43,37,206,243,0.0
14959,14960,2012-09-20,fall,1,9,12,0,Thursday,Yes,Clear,0.62,0.6212,0.43,57,233,290,0.1343
14960,14961,2012-09-20,fall,1,9,13,0,Thursday,Yes,Clear,0.64,0.6212,0.44,68,268,336,0.1343
14961,14962,2012-09-20,fall,1,9,14,0,Thursday,Yes,Clear,0.64,0.6212,0.47,76,222,298,0.19399999999999998
14962,14963,2012-09-20,fall,1,9,15,0,Thursday,Yes,Clear,0.66,0.6212,0.47,60,231,291,0.19399999999999998
14963,14964,2012-09-20,fall,1,9,16,0,Thursday,Yes,Clear,0.64,0.6212,0.47,72,385,457,0.1642
14964,14965,2012-09-20,fall,1,9,17,0,Thursday,Yes,Clear,0.64,0.6212,0.5,91,885,976,0.2239
14965,14966,2012-09-20,fall,1,9,18,0,Thursday,Yes,Clear,0.6,0.6212,0.56,119,781,900,0.2537
14966,14967,2012-09-20,fall,1,9,19,0,Thursday,Yes,Clear,0.58,0.5455,0.6,69,534,603,0.2239
14967,14968,2012-09-20,fall,1,9,20,0,Thursday,Yes,Clear,0.56,0.5303,0.64,57,360,417,0.1343
14968,14969,2012-09-20,fall,1,9,21,0,Thursday,Yes,Clear,0.56,0.5303,0.64,28,246,274,
14969,14970,2012-09-20,fall,1,9,22,0,Thursday,Yes,Clear,0.54,0.5152,0.73,35,252,287,0.1045
14970,14971,2012-09-20,fall,1,9,23,0,Thursday,Yes,Clear,0.54,0.5152,0.68,17,137,154,0.1045
14971,14972,2012-09-21,fall,1,9,0,0,Friday,Yes,Clear,0.54,0.5152,0.68,13,53,66,0.0
14972,14973,2012-09-21,fall,1,9,1,0,Friday,Yes,Clear,0.52,0.5,0.72,11,38,49,0.0
14973,14974,2012-09-21,fall,1,9,2,0,Friday,Yes,Clear,0.52,0.5,0.72,6,8,14,0.0
14974,14975,2012-09-21,fall,1,9,3,0,Friday,Yes,Clear,0.5,0.4848,0.77,1,11,12,0.0896
14975,14976,2012-09-21,fall,1,9,4,0,Friday,Yes,Clear,0.5,0.4848,0.77,1,9,10,0.0
14976,14977,2012-09-21,fall,1,9,5,0,Friday,Yes,Clear,0.5,0.4848,0.82,2,47,49,0.0
14977,14978,2012-09-21,fall,1,9,6,0,Friday,Yes,Clear,0.5,0.4848,0.77,19,146,165,0.0896
14978,14979,2012-09-21,fall,1,9,7,0,Friday,Yes,Clear,0.52,0.5,0.77,35,468,503,0.0
14979,14980,2012-09-21,fall,1,9,8,0,Friday,Yes,Clear,0.54,0.5152,0.73,31,726,757,0.1343
14980,14981,2012-09-21,fall,1,9,9,0,Friday,Yes,Clear,0.58,0.5455,0.68,35,348,383,0.1343
14981,14982,2012-09-21,fall,1,9,10,0,Friday,Yes,Clear,0.62,0.6061,0.61,44,181,225,0.2239
14982,14983,2012-09-21,fall,1,9,11,0,Friday,Yes,Clear,0.66,0.6212,0.57,79,242,321,0.2239
14983,14984,2012-09-21,fall,1,9,12,0,Friday,Yes,Clear,0.68,0.6364,0.57,84,305,389,0.1642
14984,14985,2012-09-21,fall,1,9,13,0,Friday,Yes,Clear,0.7,0.6515,0.54,105,316,421,0.1642
14985,14986,2012-09-21,fall,1,9,14,0,Friday,Yes,Clear,0.7,0.6515,0.54,113,299,412,0.2985
14986,14987,2012-09-21,fall,1,9,15,0,Friday,Yes,Clear,0.7,0.6515,0.54,90,333,423,0.2239
14987,14988,2012-09-21,fall,1,9,16,0,Friday,Yes,Clear,0.7,0.6515,0.54,103,464,567,0.19399999999999998
14988,14989,2012-09-21,fall,1,9,17,0,Friday,Yes,Clear,0.68,0.6364,0.57,107,739,846,0.2836
14989,14990,2012-09-21,fall,1,9,18,0,Friday,Yes,Clear,0.66,0.6212,0.61,106,699,805,0.2537
14990,14991,2012-09-21,fall,1,9,19,0,Friday,Yes,Clear,0.64,0.6061,0.65,95,493,588,0.2537
14991,14992,2012-09-21,fall,1,9,20,0,Friday,Yes,Clear,0.62,0.6061,0.69,54,315,369,0.19399999999999998
14992,14993,2012-09-21,fall,1,9,21,0,Friday,Yes,Clear,0.6,0.5909,0.73,46,266,312,0.2537
14993,14994,2012-09-21,fall,1,9,22,0,Friday,Yes,Clear,0.6,0.5909,0.73,47,248,295,0.19399999999999998
14994,14995,2012-09-21,fall,1,9,23,0,Friday,Yes,Clear,0.6,0.5909,0.73,23,163,186,0.3284
14995,14996,2012-09-22,fall,1,9,0,0,Saturday,No,Clear,0.6,0.5909,0.73,32,140,172,0.2836
14996,14997,2012-09-22,fall,1,9,1,0,Saturday,No,Clear,0.58,0.5455,0.83,18,106,124,0.2985
14997,14998,2012-09-22,fall,1,9,2,0,Saturday,No,Clear,0.56,0.5303,0.88,10,73,83,0.2537
14998,14999,2012-09-22,fall,1,9,3,0,Saturday,No,Clear,0.56,0.5303,0.83,6,39,45,0.2836
14999,15000,2012-09-22,fall,1,9,4,0,Saturday,No,Clear,0.56,0.5303,0.83,5,10,15,0.2836
15000,15001,2012-09-22,fall,1,9,5,0,Saturday,No,Clear,0.56,0.5303,0.83,2,15,17,0.3284
15001,15002,2012-09-22,fall,1,9,6,0,Saturday,No,Clear,0.56,0.5303,0.83,6,35,41,0.2985
15002,15003,2012-09-22,fall,1,9,7,0,Saturday,No,Clear,0.58,0.5455,0.78,7,70,77,0.2537
15003,15004,2012-09-22,fall,1,9,8,0,Saturday,No,Clear,0.6,0.5909,0.73,21,197,218,0.2985
15004,15005,2012-09-22,fall,1,9,9,0,Saturday,No,Clear,0.64,0.6061,0.69,88,289,377,0.2537
15005,15006,2012-09-22,fall,1,9,10,0,Saturday,No,Clear,0.66,0.6212,0.65,124,350,474,0.3284
15006,15007,2012-09-22,fall,1,9,11,0,Saturday,No,Clear,0.7,0.6515,0.58,189,437,626,0.2836
15007,15008,2012-09-22,fall,1,9,12,0,Saturday,No,Clear,0.72,0.6667,0.54,228,460,688,0.2985
15008,15009,2012-09-22,fall,1,9,13,0,Saturday,No,Clear,0.74,0.6667,0.51,273,434,707,0.3582
15009,15010,2012-09-22,fall,1,9,14,0,Saturday,No,Clear,0.76,0.6818,0.48,250,404,654,0.2836
15010,15011,2012-09-22,fall,1,9,15,0,Saturday,No,Clear,0.74,0.6667,0.48,307,443,750,0.3881
15011,15012,2012-09-22,fall,1,9,16,0,Saturday,No,Clear,0.74,0.6667,0.51,253,427,680,0.3284
15012,15013,2012-09-22,fall,1,9,17,0,Saturday,No,Clear,0.74,0.6667,0.51,195,451,646,0.3284
15013,15014,2012-09-22,fall,1,9,18,0,Saturday,No,Clear,0.72,0.6667,0.54,171,427,598,0.2836
15014,15015,2012-09-22,fall,1,9,19,0,Saturday,No,Clear,0.7,0.6515,0.58,99,308,407,0.19399999999999998
15015,15016,2012-09-22,fall,1,9,20,0,Saturday,No,Clear,0.7,0.6515,0.54,76,249,325,0.2537
15016,15017,2012-09-22,fall,1,9,21,0,Saturday,No,Clear,0.64,0.6212,0.57,59,202,261,0.2537
15017,15018,2012-09-22,fall,1,9,22,0,Saturday,No,Clear,0.62,0.6212,0.57,59,180,239,0.19399999999999998
15018,15019,2012-09-22,fall,1,9,23,0,Saturday,No,Clear,0.62,0.6212,0.5,34,137,171,0.19399999999999998
15019,15020,2012-09-23,winter,1,9,0,0,Sunday,No,Clear,0.62,0.6212,0.38,34,146,180,0.2537
15020,15021,2012-09-23,winter,1,9,1,0,Sunday,No,Clear,0.54,0.5152,0.52,23,119,142,0.3582
15021,15022,2012-09-23,winter,1,9,2,0,Sunday,No,Clear,0.52,0.5,0.48,18,77,95,0.2537
15022,15023,2012-09-23,winter,1,9,3,0,Sunday,No,Clear,0.48,0.4697,0.55,13,41,54,0.2985
15023,15024,2012-09-23,winter,1,9,4,0,Sunday,No,Clear,0.46,0.4545,0.55,1,9,10,0.2239
15024,15025,2012-09-23,winter,1,9,5,0,Sunday,No,Clear,0.46,0.4545,0.59,1,5,6,0.2537
15025,15026,2012-09-23,winter,1,9,6,0,Sunday,No,Clear,0.44,0.4394,0.62,5,11,16,0.2537
15026,15027,2012-09-23,winter,1,9,7,0,Sunday,No,Clear,0.46,0.4545,0.59,9,48,57,0.2239
15027,15028,2012-09-23,winter,1,9,8,0,Sunday,No,Clear,0.48,0.4697,0.55,38,137,175,0.3582
15028,15029,2012-09-23,winter,1,9,9,0,Sunday,No,Clear,0.5,0.4848,0.51,71,205,276,0.3284
15029,15030,2012-09-23,winter,1,9,10,0,Sunday,No,Clear,0.54,0.5152,0.45,138,351,489,0.2537
15030,15031,2012-09-23,winter,1,9,11,0,Sunday,No,Clear,0.56,0.5303,0.46,186,384,570,0.2537
15031,15032,2012-09-23,winter,1,9,12,0,Sunday,No,Clear,0.56,0.5303,0.43,250,526,776,0.1045
15032,15033,2012-09-23,winter,1,9,13,0,Sunday,No,Clear,0.6,0.6212,0.38,257,445,702,0.1642
15033,15034,2012-09-23,winter,1,9,14,0,Sunday,No,Clear,0.6,0.6212,0.38,266,400,666,0.19399999999999998
15034,15035,2012-09-23,winter,1,9,15,0,Sunday,No,Clear,0.6,0.6212,0.33,265,375,640,0.2239
15035,15036,2012-09-23,winter,1,9,16,0,Sunday,No,Clear,0.6,0.6212,0.33,254,437,691,0.3284
15036,15037,2012-09-23,winter,1,9,17,0,Sunday,No,Clear,0.56,0.5303,0.35,227,496,723,
15037,15038,2012-09-23,winter,1,9,18,0,Sunday,No,Clear,0.54,0.5152,0.37,135,405,540,0.19399999999999998
15038,15039,2012-09-23,winter,1,9,19,0,Sunday,No,Clear,0.52,0.5,0.42,82,331,413,0.1642
15039,15040,2012-09-23,winter,1,9,20,0,Sunday,No,Clear,0.52,0.5,0.42,60,192,252,0.1642
15040,15041,2012-09-23,winter,1,9,21,0,Sunday,No,Cloudy,0.52,0.5,0.48,51,145,196,0.1045
15041,15042,2012-09-23,winter,1,9,22,0,Sunday,No,Clear,0.52,0.5,0.48,40,98,138,0.0
15042,15043,2012-09-23,winter,1,9,23,0,Sunday,No,Cloudy,0.5,0.4848,0.59,30,70,100,0.1045
15043,15044,2012-09-24,winter,1,9,0,0,Monday,Yes,Clear,0.46,0.4545,0.63,10,54,64,0.19399999999999998
15044,15045,2012-09-24,winter,1,9,1,0,Monday,Yes,Clear,0.46,0.4545,0.67,6,12,18,0.1343
15045,15046,2012-09-24,winter,1,9,2,0,Monday,Yes,Cloudy,0.46,0.4545,0.63,0,8,8,0.1343
15046,15047,2012-09-24,winter,1,9,3,0,Monday,Yes,Clear,0.46,0.4545,0.63,0,5,5,0.1642
15047,15048,2012-09-24,winter,1,9,4,0,Monday,Yes,Clear,0.44,0.4394,0.67,0,8,8,0.1045
15048,15049,2012-09-24,winter,1,9,5,0,Monday,Yes,Clear,0.46,0.4545,0.63,2,35,37,0.0
15049,15050,2012-09-24,winter,1,9,6,0,Monday,Yes,Clear,0.46,0.4545,0.59,6,162,168,0.0
15050,15051,2012-09-24,winter,1,9,7,0,Monday,Yes,Clear,0.46,0.4545,0.67,17,513,530,0.1343
15051,15052,2012-09-24,winter,1,9,8,0,Monday,Yes,Clear,0.5,0.4848,0.55,31,719,750,0.19399999999999998
15052,15053,2012-09-24,winter,1,9,9,0,Monday,Yes,Clear,0.52,0.5,0.52,42,286,328,0.19399999999999998
15053,15054,2012-09-24,winter,1,9,10,0,Monday,Yes,Clear,0.54,0.5152,0.49,52,146,198,0.2239
15054,15055,2012-09-24,winter,1,9,11,0,Monday,Yes,Clear,0.56,0.5303,0.37,71,167,238,0.19399999999999998
15055,15056,2012-09-24,winter,1,9,12,0,Monday,Yes,Clear,0.56,0.5303,0.35,77,265,342,0.2985
15056,15057,2012-09-24,winter,1,9,13,0,Monday,Yes,Clear,0.6,0.6212,0.31,80,248,328,0.2985
15057,15058,2012-09-24,winter,1,9,14,0,Monday,Yes,Clear,0.6,0.6061,0.28,77,226,303,0.0
15058,15059,2012-09-24,winter,1,9,15,0,Monday,Yes,Clear,0.6,0.6212,0.31,84,216,300,0.0
15059,15060,2012-09-24,winter,1,9,16,0,Monday,Yes,Clear,0.58,0.5455,0.3,99,417,516,0.2537
15060,15061,2012-09-24,winter,1,9,17,0,Monday,Yes,Clear,0.58,0.5455,0.3,89,809,898,0.0
15061,15062,2012-09-24,winter,1,9,18,0,Monday,Yes,Clear,0.54,0.5152,0.37,95,758,853,0.1642
15062,15063,2012-09-24,winter,1,9,19,0,Monday,Yes,Clear,0.52,0.5,0.39,56,534,590,0.1343
15063,15064,2012-09-24,winter,1,9,20,0,Monday,Yes,Clear,0.52,0.5,0.52,52,380,432,0.1045
15064,15065,2012-09-24,winter,1,9,21,0,Monday,Yes,Clear,0.5,0.4848,0.51,26,230,256,0.1343
15065,15066,2012-09-24,winter,1,9,22,0,Monday,Yes,Clear,0.5,0.4848,0.51,18,154,172,0.2239
15066,15067,2012-09-24,winter,1,9,23,0,Monday,Yes,Clear,0.46,0.4545,0.63,11,83,94,0.1343
15067,15068,2012-09-25,winter,1,9,0,0,Tuesday,Yes,Clear,0.46,0.4545,0.67,8,56,64,0.1642
15068,15069,2012-09-25,winter,1,9,1,0,Tuesday,Yes,Clear,0.44,0.4394,0.72,2,11,13,0.1343
15069,15070,2012-09-25,winter,1,9,2,0,Tuesday,Yes,Clear,0.42,0.4242,0.77,5,9,14,0.1343
15070,15071,2012-09-25,winter,1,9,3,0,Tuesday,Yes,Clear,0.42,0.4242,0.71,2,3,5,0.0896
15071,15072,2012-09-25,winter,1,9,4,0,Tuesday,Yes,Clear,0.42,0.4242,0.71,2,7,9,0.1343
15072,15073,2012-09-25,winter,1,9,5,0,Tuesday,Yes,Clear,0.42,0.4242,0.77,1,46,47,0.0896
15073,15074,2012-09-25,winter,1,9,6,0,Tuesday,Yes,Clear,0.44,0.4394,0.77,5,189,194,0.2239
15074,15075,2012-09-25,winter,1,9,7,0,Tuesday,Yes,Clear,0.44,0.4394,0.77,17,539,556,0.19399999999999998
15075,15076,2012-09-25,winter,1,9,8,0,Tuesday,Yes,Clear,0.48,0.4697,0.67,41,764,805,0.19399999999999998
15076,15077,2012-09-25,winter,1,9,9,0,Tuesday,Yes,Clear,0.54,0.5152,0.56,28,381,409,0.2537
15077,15078,2012-09-25,winter,1,9,10,0,Tuesday,Yes,Clear,0.56,0.5303,0.52,45,125,170,0.2985
15078,15079,2012-09-25,winter,1,9,11,0,Tuesday,Yes,Clear,0.6,0.6212,0.46,63,155,218,0.2985
15079,15080,2012-09-25,winter,1,9,12,0,Tuesday,Yes,Clear,0.62,0.6212,0.43,69,233,302,0.2836
15080,15081,2012-09-25,winter,1,9,13,0,Tuesday,Yes,Clear,0.64,0.6212,0.47,48,257,305,0.2537
15081,15082,2012-09-25,winter,1,9,14,0,Tuesday,Yes,Clear,0.66,0.6212,0.39,80,213,293,0.3284
15082,15083,2012-09-25,winter,1,9,15,0,Tuesday,Yes,Clear,0.66,0.6212,0.36,56,247,303,0.3284
15083,15084,2012-09-25,winter,1,9,16,0,Tuesday,Yes,Clear,0.66,0.6212,0.39,59,436,495,0.2985
15084,15085,2012-09-25,winter,1,9,17,0,Tuesday,Yes,Clear,0.66,0.6212,0.39,107,860,967,0.2836
15085,15086,2012-09-25,winter,1,9,18,0,Tuesday,Yes,Clear,0.64,0.6212,0.41,64,758,822,0.2239
