,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
15335,15336,2012-10-06,winter,1,10,4,0,Saturday,No,Clear,0.54,0.5152,0.83,0.2537,4.0,7.0,11.0
15336,15337,2012-10-06,winter,1,10,5,0,Saturday,No,Clear,0.54,0.5152,0.83,0.19399999999999998,2.0,8.0,10.0
15337,15338,2012-10-06,winter,1,10,6,0,Saturday,No,Clear,0.54,0.5152,0.88,0.2537,2.0,28.0,30.0
15338,15339,2012-10-06,winter,1,10,7,0,Saturday,No,Clear,,0.5152,0.83,0.2985,13.0,71.0,84.0
15339,15340,2012-10-06,winter,1,10,8,0,Saturday,No,Clear,0.56,0.5303,0.83,0.19399999999999998,22.0,184.0,
15340,15341,2012-10-06,winter,1,10,9,0,Saturday,No,Clear,0.6,0.5909,0.73,0.19399999999999998,130.0,265.0,395.0
15341,15342,2012-10-06,winter,1,10,10,0,Saturday,No,Clear,0.62,0.6061,0.69,0.2836,198.0,341.0,539.0
15342,15343,2012-10-06,winter,1,10,11,0,Saturday,No,Clear,0.64,0.6061,0.65,0.2537,258.0,,647.0
15343,15344,2012-10-06,winter,1,10,12,0,Saturday,No,Clear,0.7,0.6515,0.54,0.1045,362.0,,
15344,15345,2012-10-06,winter,1,10,13,0,Saturday,No,Cloudy,0.64,0.6212,0.57,0.5224,310.0,400.0,710.0
15345,15346,2012-10-06,winter,1,10,14,0,Saturday,No,Cloudy,0.6,0.6212,,0.4179,269.0,307.0,576.0
15346,15347,2012-10-06,winter,1,10,15,0,Saturday,No,Clear,0.6,0.6212,0.46,0.4179,279.0,341.0,620.0
15347,15348,2012-10-06,winter,1,10,16,0,Saturday,No,Clear,0.6,0.6212,0.43,0.5224,,342.0,659.0
15348,15349,2012-10-06,winter,1,10,17,0,Saturday,No,Clear,0.54,0.5152,0.49,0.3881,268.0,342.0,610.0
15349,15350,2012-10-06,winter,1,10,18,0,Saturday,No,Clear,0.52,0.5,0.48,0.4179,183.0,312.0,495.0
15350,15351,2012-10-06,winter,1,10,19,0,Saturday,No,,0.48,0.4697,,0.2239,102.0,239.0,341.0
15351,15352,2012-10-06,winter,1,10,20,0,Saturday,No,Clear,0.48,,0.55,0.2537,75.0,172.0,
15352,15353,2012-10-06,winter,1,10,21,0,Saturday,No,Clear,0.46,0.4545,0.59,0.1343,78.0,137.0,215.0
15353,15354,2012-10-06,winter,1,10,22,0,Saturday,No,Clear,0.44,0.4394,0.62,0.1343,45.0,140.0,185.0
15354,15355,2012-10-06,winter,1,10,23,0,Saturday,No,Clear,0.44,0.4394,0.62,0.1343,37.0,142.0,179.0
15355,15356,2012-10-07,winter,1,10,0,0,Sunday,No,Clear,0.44,,0.62,0.1642,28.0,99.0,127.0
15356,15357,2012-10-07,winter,1,10,1,0,Sunday,No,Clear,0.44,0.4394,0.54,0.2239,29.0,80.0,
15357,15358,2012-10-07,winter,1,10,2,0,Sunday,No,Clear,0.42,0.4242,0.62,0.1343,10.0,64.0,74.0
15358,15359,2012-10-07,winter,1,10,3,0,Sunday,No,Cloudy,0.44,0.4394,0.62,0.1343,5.0,17.0,22.0
15359,15360,2012-10-07,winter,1,10,4,0,Sunday,No,Cloudy,0.44,0.4394,0.54,0.2537,5.0,6.0,11.0
15360,15361,2012-10-07,winter,1,10,5,0,Sunday,No,Cloudy,0.44,0.4394,0.54,0.1343,2.0,8.0,10.0
15361,15362,2012-10-07,winter,1,10,6,0,Sunday,No,Cloudy,0.44,0.4394,0.54,0.19399999999999998,4.0,19.0,23.0
15362,15363,2012-10-07,winter,1,10,7,0,Sunday,No,Rainy,0.42,0.4242,0.58,0.1642,6.0,29.0,35.0
15363,15364,2012-10-07,winter,1,10,8,0,Sunday,No,Rainy,0.42,,0.67,0.1343,11.0,51.0,62.0
15364,15365,2012-10-07,winter,1,10,9,0,Sunday,No,Rainy,0.4,0.4091,0.71,0.1343,16.0,70.0,86.0
15365,15366,2012-10-07,winter,1,10,10,0,Sunday,No,Cloudy,0.42,0.4242,0.67,0.19399999999999998,,144.0,185.0
15366,15367,2012-10-07,winter,1,10,11,0,Sunday,No,Cloudy,0.42,,0.71,0.1045,76.0,260.0,336.0
15367,15368,2012-10-07,winter,1,10,12,0,Sunday,No,Cloudy,0.42,0.4242,0.71,,100.0,292.0,392.0
15368,15369,2012-10-07,winter,1,10,13,0,Sunday,No,Cloudy,0.44,0.4394,0.72,0.0896,80.0,240.0,320.0
15369,15370,2012-10-07,winter,1,10,14,0,Sunday,No,Cloudy,0.44,0.4394,0.67,0.0,71.0,243.0,314.0
15370,15371,2012-10-07,winter,1,10,15,0,Sunday,No,Rainy,0.42,0.4242,,0.1343,74.0,,306.0
15371,15372,2012-10-07,winter,1,10,16,0,Sunday,No,Rainy,0.4,0.4091,0.82,0.1642,87.0,246.0,
15372,15373,2012-10-07,winter,1,10,17,0,Sunday,No,Rainy,,0.4091,0.82,0.2239,35.0,122.0,
15373,15374,2012-10-07,winter,1,10,18,0,Sunday,No,Rainy,0.4,0.4091,0.82,,24.0,82.0,106.0
15374,15375,2012-10-07,winter,1,10,19,0,Sunday,No,Cloudy,0.4,0.4091,0.82,0.1045,17.0,97.0,114.0
15375,15376,2012-10-07,winter,1,10,20,0,Sunday,No,Clear,0.4,0.4091,0.82,0.1343,19.0,97.0,116.0
15376,15377,2012-10-07,winter,1,10,21,0,Sunday,No,Clear,0.38,0.3939,0.87,0.1045,22.0,,
15377,15378,2012-10-07,winter,1,10,22,0,Sunday,No,Clear,0.38,0.3939,,0.1343,7.0,,79.0
15378,15379,2012-10-07,winter,1,10,23,0,Sunday,No,,0.36,0.3485,0.93,0.1343,12.0,68.0,80.0
15379,15380,2012-10-08,winter,1,10,0,1,Monday,No,Clear,0.38,0.3939,0.76,,7.0,,51.0
15380,15381,2012-10-08,winter,1,10,1,1,Monday,No,Clear,0.34,,0.87,0.1642,2.0,35.0,37.0
15381,15382,2012-10-08,winter,1,10,2,1,Monday,No,Clear,0.34,0.3333,0.81,0.19399999999999998,3.0,12.0,15.0
15382,15383,2012-10-08,winter,1,10,3,1,Monday,No,Clear,0.34,0.3485,,0.1045,2.0,8.0,10.0
15383,15384,2012-10-08,winter,1,10,4,1,Monday,No,Clear,0.32,,0.87,0.1343,1.0,6.0,7.0
15384,15385,2012-10-08,winter,1,10,5,1,Monday,No,Clear,0.34,0.3182,0.76,0.2239,2.0,17.0,19.0
15385,15386,2012-10-08,winter,1,10,6,1,Monday,No,Clear,0.34,0.3485,0.76,0.1045,5.0,54.0,59.0
15386,15387,2012-10-08,winter,1,10,7,1,Monday,No,Cloudy,,0.3333,0.76,0.1642,3.0,151.0,154.0
15387,15388,2012-10-08,winter,1,10,8,1,Monday,No,Cloudy,0.36,0.3485,0.71,0.2239,23.0,374.0,397.0
15388,15389,2012-10-08,winter,1,10,9,1,Monday,No,Cloudy,,0.3939,0.66,0.1642,59.0,273.0,332.0
15389,15390,2012-10-08,winter,1,10,10,1,Monday,No,Cloudy,0.38,0.3939,0.68,0.1343,,229.0,298.0
15390,15391,2012-10-08,winter,1,10,11,1,Monday,No,Cloudy,0.4,0.4091,0.62,0.0896,72.0,236.0,308.0
15391,15392,2012-10-08,winter,1,10,12,1,Monday,No,Cloudy,0.42,,0.63,0.1642,74.0,267.0,341.0
15392,15393,2012-10-08,winter,1,10,13,1,Monday,No,Cloudy,0.42,0.4242,0.62,0.19399999999999998,82.0,323.0,405.0
15393,15394,2012-10-08,winter,1,10,14,1,Monday,No,Cloudy,0.42,,0.58,0.1045,121.0,299.0,420.0
15394,15395,2012-10-08,winter,1,10,15,1,Monday,No,Rainy,0.42,,0.58,0.19399999999999998,,294.0,370.0
15395,15396,2012-10-08,winter,1,10,16,1,Monday,No,Rainy,0.42,,0.58,0.19399999999999998,61.0,316.0,377.0
15396,15397,2012-10-08,winter,1,10,17,1,Monday,No,,0.42,0.4242,0.66,,81.0,416.0,497.0
15397,15398,2012-10-08,winter,1,10,18,1,Monday,No,,0.42,0.4242,0.66,0.2836,41.0,415.0,456.0
15398,15399,2012-10-08,winter,1,10,19,1,Monday,No,Cloudy,0.4,0.4091,0.71,0.2537,38.0,,371.0
15399,15400,2012-10-08,winter,1,10,20,1,Monday,No,,0.4,0.4091,0.71,0.2239,20.0,207.0,227.0
15400,15401,2012-10-08,winter,1,10,21,1,Monday,No,Cloudy,0.4,0.4091,0.76,0.2239,17.0,134.0,151.0
15401,15402,2012-10-08,winter,1,10,22,1,Monday,No,Rainy,0.4,0.4091,,0.2537,6.0,101.0,107.0
15402,15403,2012-10-08,winter,1,10,23,1,Monday,No,Cloudy,0.4,0.4091,,0.2239,9.0,60.0,69.0
15403,15404,2012-10-09,winter,1,10,0,0,Tuesday,Yes,Cloudy,,,0.82,,9.0,22.0,31.0
15404,15405,2012-10-09,winter,1,10,1,0,Tuesday,Yes,Rainy,0.36,0.3485,0.87,0.2239,0.0,13.0,13.0
15405,15406,2012-10-09,winter,1,10,2,0,Tuesday,Yes,Rainy,0.36,0.3333,,0.2537,2.0,5.0,7.0
15406,15407,2012-10-09,winter,1,10,3,0,Tuesday,Yes,Rainy,0.36,0.3333,0.87,0.2836,0.0,3.0,3.0
15407,15408,2012-10-09,winter,1,10,4,0,Tuesday,Yes,Rainy,0.36,0.3485,0.87,0.1642,1.0,6.0,7.0
15408,15409,2012-10-09,winter,1,10,5,0,Tuesday,Yes,Cloudy,0.38,0.3939,0.82,0.19399999999999998,0.0,19.0,19.0
15409,15410,2012-10-09,winter,1,10,6,0,Tuesday,Yes,Cloudy,0.38,0.3939,0.82,0.2537,2.0,141.0,143.0
15410,15411,2012-10-09,winter,1,10,7,0,Tuesday,Yes,Clear,0.38,0.3939,0.83,0.2537,5.0,357.0,
15411,15412,2012-10-09,winter,1,10,8,0,Tuesday,Yes,Cloudy,0.42,,0.8,0.19399999999999998,15.0,698.0,713.0
15412,15413,2012-10-09,winter,1,10,9,0,Tuesday,Yes,Cloudy,0.42,0.4242,0.77,0.2239,37.0,345.0,382.0
15413,15414,2012-10-09,winter,1,10,10,0,Tuesday,Yes,Cloudy,0.44,0.4394,0.75,0.2239,33.0,,164.0
15414,15415,2012-10-09,winter,1,10,11,0,Tuesday,Yes,Cloudy,0.48,0.4697,0.69,0.19399999999999998,37.0,156.0,193.0
15415,15416,2012-10-09,winter,1,10,12,0,Tuesday,Yes,Cloudy,0.48,,0.69,0.19399999999999998,43.0,217.0,260.0
15416,15417,2012-10-09,winter,1,10,13,0,Tuesday,Yes,Cloudy,0.5,0.4848,0.67,0.1343,54.0,184.0,238.0
15417,15418,2012-10-09,winter,1,10,14,0,Tuesday,Yes,Cloudy,0.54,0.5152,0.64,0.19399999999999998,43.0,201.0,244.0
15418,15419,2012-10-09,winter,1,10,15,0,Tuesday,Yes,Cloudy,0.52,0.5,0.63,0.1642,59.0,195.0,254.0
15419,15420,2012-10-09,winter,1,10,16,0,Tuesday,Yes,Cloudy,0.5,0.4848,0.72,0.1642,,354.0,424.0
15420,15421,2012-10-09,winter,1,10,17,0,Tuesday,Yes,Cloudy,,0.5,0.68,0.1642,73.0,733.0,806.0
15421,15422,2012-10-09,winter,1,10,18,0,Tuesday,Yes,Cloudy,0.5,0.4848,0.72,0.2239,26.0,758.0,784.0
15422,15423,2012-10-09,winter,1,10,19,0,Tuesday,Yes,Cloudy,0.5,0.4848,0.72,0.1642,31.0,483.0,514.0
15423,15424,2012-10-09,winter,1,10,20,0,Tuesday,Yes,Cloudy,0.5,0.4848,0.72,0.1642,30.0,330.0,360.0
15424,15425,2012-10-09,winter,1,10,21,0,Tuesday,Yes,Cloudy,0.48,0.4697,0.77,0.1343,16.0,209.0,225.0
15425,15426,2012-10-09,winter,1,10,22,0,Tuesday,Yes,Cloudy,0.48,0.4697,0.77,0.0896,,155.0,162.0
15426,15427,2012-10-09,winter,1,10,23,0,Tuesday,Yes,Cloudy,0.48,0.4697,0.77,0.0896,8.0,76.0,84.0
15427,15428,2012-10-10,winter,1,10,0,0,Wednesday,Yes,Cloudy,0.46,0.4545,0.88,0.0896,0.0,33.0,33.0
15428,15429,2012-10-10,winter,1,10,1,0,Wednesday,Yes,Cloudy,0.46,0.4545,0.88,0.0,2.0,6.0,
15429,15430,2012-10-10,winter,1,10,2,0,Wednesday,Yes,Cloudy,0.46,0.4545,0.88,0.0,2.0,6.0,8.0
15430,15431,2012-10-10,winter,1,10,3,0,Wednesday,Yes,Cloudy,0.46,0.4545,,0.0,0.0,6.0,6.0
15431,15432,2012-10-10,winter,1,10,4,0,Wednesday,Yes,Cloudy,0.46,,0.88,0.1045,0.0,6.0,6.0
15432,15433,2012-10-10,winter,1,10,5,0,Wednesday,Yes,Cloudy,0.46,0.4545,,0.0896,2.0,38.0,40.0
15433,15434,2012-10-10,winter,1,10,6,0,Wednesday,Yes,Cloudy,,0.4545,0.88,0.0896,3.0,172.0,175.0
15434,15435,2012-10-10,winter,1,10,7,0,Wednesday,Yes,Clear,0.46,,0.82,0.1045,9.0,498.0,507.0
15435,15436,2012-10-10,winter,1,10,8,0,Wednesday,Yes,Clear,0.5,0.4848,0.77,0.1642,33.0,806.0,839.0
15436,15437,2012-10-10,winter,1,10,9,0,Wednesday,Yes,Clear,0.54,,0.6,0.2836,35.0,331.0,366.0
15437,15438,2012-10-10,winter,1,10,10,0,Wednesday,Yes,Clear,0.56,0.5303,0.52,0.2985,27.0,190.0,217.0
15438,15439,2012-10-10,winter,1,10,11,0,Wednesday,Yes,Clear,0.54,0.5152,0.52,0.19399999999999998,,238.0,291.0
15439,15440,2012-10-10,winter,1,10,12,0,Wednesday,Yes,Clear,0.54,0.5152,0.56,0.2239,78.0,312.0,
15440,15441,2012-10-10,winter,1,10,13,0,Wednesday,Yes,Clear,,0.5303,0.49,0.0,60.0,237.0,297.0
15441,15442,2012-10-10,winter,1,10,14,0,Wednesday,Yes,Clear,0.6,,0.4,0.1642,63.0,208.0,271.0
15442,15443,2012-10-10,winter,1,10,15,0,Wednesday,Yes,Clear,0.6,0.6212,0.4,,58.0,261.0,319.0
15443,15444,2012-10-10,winter,1,10,16,0,Wednesday,Yes,Clear,0.6,0.6212,0.4,0.2239,92.0,474.0,566.0
15444,15445,2012-10-10,winter,1,10,17,0,Wednesday,Yes,Clear,0.58,0.5455,0.43,0.2239,91.0,857.0,948.0
15445,15446,2012-10-10,winter,1,10,18,0,Wednesday,Yes,Cloudy,0.56,0.5303,0.49,0.1642,57.0,787.0,844.0
15446,15447,2012-10-10,winter,1,10,19,0,Wednesday,Yes,,0.56,0.5303,0.46,0.5821,,534.0,566.0
15447,15448,2012-10-10,winter,1,10,20,0,Wednesday,Yes,Clear,0.52,0.5,0.48,0.4925,,371.0,392.0
15448,15449,2012-10-10,winter,1,10,21,0,Wednesday,Yes,Clear,0.5,0.4848,0.51,0.3582,18.0,251.0,269.0
15449,15450,2012-10-10,winter,1,10,22,0,Wednesday,Yes,Clear,0.46,0.4545,0.55,0.2985,27.0,170.0,197.0
15450,15451,2012-10-10,winter,1,10,23,0,Wednesday,Yes,Clear,0.44,0.4394,0.58,0.19399999999999998,17.0,,136.0
15451,15452,2012-10-11,winter,1,10,0,0,Thursday,Yes,Clear,0.44,0.4394,0.51,0.1343,1.0,41.0,42.0
15452,15453,2012-10-11,winter,1,10,1,0,Thursday,Yes,Clear,0.44,0.4394,,0.19399999999999998,1.0,10.0,11.0
15453,15454,2012-10-11,winter,1,10,2,0,Thursday,Yes,Clear,0.42,0.4242,0.5,0.1343,4.0,7.0,11.0
15454,15455,2012-10-11,winter,1,10,3,0,Thursday,Yes,Clear,0.42,0.4242,0.47,,,3.0,3.0
15455,15456,2012-10-11,winter,1,10,4,0,Thursday,Yes,Clear,0.4,0.4091,0.5,0.2537,0.0,10.0,10.0
15456,15457,2012-10-11,winter,1,10,5,0,Thursday,Yes,Clear,0.36,0.3485,0.5,0.1642,0.0,42.0,42.0
15457,15458,2012-10-11,winter,1,10,6,0,Thursday,Yes,Clear,0.36,,0.5,0.1642,1.0,158.0,159.0
15458,15459,2012-10-11,winter,1,10,7,0,Thursday,Yes,Clear,0.36,,0.5,0.2537,11.0,467.0,478.0
15459,15460,2012-10-11,winter,1,10,8,0,Thursday,Yes,,0.38,0.3939,0.46,0.3881,25.0,773.0,798.0
15460,15461,2012-10-11,winter,1,10,9,0,Thursday,Yes,Clear,0.4,0.4091,0.43,0.3881,27.0,328.0,355.0
15461,15462,2012-10-11,winter,1,10,10,0,Thursday,Yes,Clear,0.44,0.4394,0.41,0.3582,39.0,165.0,204.0
15462,15463,2012-10-11,winter,1,10,11,0,Thursday,Yes,Clear,0.46,0.4545,0.36,0.0,,175.0,
15463,15464,2012-10-11,winter,1,10,12,0,Thursday,Yes,Clear,0.46,0.4545,0.36,0.0,47.0,279.0,
15464,15465,2012-10-11,winter,1,10,13,0,Thursday,Yes,Clear,0.5,0.4848,0.31,0.1045,48.0,243.0,291.0
15465,15466,2012-10-11,winter,1,10,14,0,Thursday,Yes,Clear,0.52,0.5,0.32,0.0896,78.0,,348.0
15466,15467,2012-10-11,winter,1,10,15,0,Thursday,Yes,Clear,0.52,0.5,0.34,0.1642,102.0,358.0,460.0
15467,15468,2012-10-11,winter,1,10,16,0,Thursday,Yes,Clear,0.5,0.4848,0.36,0.1343,68.0,413.0,
15468,15469,2012-10-11,winter,1,10,17,0,Thursday,Yes,Clear,0.5,0.4848,0.39,0.2836,90.0,737.0,827.0
15469,15470,2012-10-11,winter,1,10,18,0,Thursday,Yes,Clear,0.46,0.4545,0.44,,64.0,,692.0
15470,15471,2012-10-11,winter,1,10,19,0,Thursday,Yes,Clear,0.44,0.4394,0.51,0.1343,81.0,,743.0
15471,15472,2012-10-11,winter,1,10,20,0,Thursday,Yes,Clear,0.42,0.4242,0.62,0.1642,27.0,388.0,415.0
15472,15473,2012-10-11,winter,1,10,21,0,Thursday,Yes,Clear,0.42,0.4242,0.62,,24.0,,260.0
15473,15474,2012-10-11,winter,1,10,22,0,Thursday,Yes,,0.4,0.4091,0.66,0.1642,10.0,167.0,177.0
15474,15475,2012-10-11,winter,1,10,23,0,Thursday,Yes,Clear,0.42,0.4242,0.58,0.0896,10.0,176.0,186.0
15475,15476,2012-10-12,winter,1,10,0,0,Friday,Yes,Clear,,0.4091,0.66,0.1045,8.0,60.0,68.0
15476,15477,2012-10-12,winter,1,10,1,0,Friday,Yes,Clear,0.4,0.4091,,0.0896,8.0,,37.0
15477,15478,2012-10-12,winter,1,10,2,0,Friday,Yes,Clear,0.4,0.4091,0.66,0.0896,,16.0,16.0
15478,15479,2012-10-12,winter,1,10,3,0,Friday,Yes,Clear,,,0.76,0.0896,0.0,6.0,6.0
15479,15480,2012-10-12,winter,1,10,4,0,Friday,Yes,Clear,0.36,0.3636,0.76,0.1045,0.0,8.0,8.0
15480,15481,2012-10-12,winter,1,10,5,0,Friday,Yes,Clear,0.36,0.3636,0.81,,2.0,33.0,35.0
15481,15482,2012-10-12,winter,1,10,6,0,Friday,Yes,Clear,,0.3485,0.81,0.0896,,140.0,143.0
15482,15483,2012-10-12,winter,1,10,7,0,Friday,Yes,Clear,,0.3636,0.81,0.0896,8.0,384.0,392.0
15483,15484,2012-10-12,winter,1,10,8,0,Friday,Yes,Clear,0.42,,0.71,0.0896,34.0,711.0,745.0
15484,15485,2012-10-12,winter,1,10,9,0,Friday,Yes,Clear,0.5,0.4848,0.39,0.2985,26.0,374.0,400.0
15485,15486,2012-10-12,winter,1,10,10,0,Friday,Yes,Clear,0.52,0.5,0.36,0.2985,75.0,200.0,275.0
15486,15487,2012-10-12,winter,1,10,11,0,Friday,Yes,Clear,0.54,0.5152,0.37,0.3582,61.0,252.0,313.0
15487,15488,2012-10-12,winter,1,10,12,0,Friday,Yes,Clear,0.54,0.5152,0.39,0.4627,75.0,312.0,387.0
15488,15489,2012-10-12,winter,1,10,13,0,Friday,Yes,Clear,0.56,0.5303,0.37,0.3881,81.0,300.0,381.0
15489,15490,2012-10-12,winter,1,10,14,0,Friday,Yes,Clear,0.56,0.5303,0.37,0.4627,109.0,262.0,371.0
15490,15491,2012-10-12,winter,1,10,15,0,Friday,Yes,Clear,0.52,0.5,0.42,0.4478,138.0,317.0,455.0
15491,15492,2012-10-12,winter,1,10,16,0,Friday,Yes,Clear,0.46,0.4545,0.41,0.3582,108.0,412.0,520.0
15492,15493,2012-10-12,winter,1,10,17,0,Friday,Yes,Clear,0.46,0.4545,0.38,0.3881,131.0,,837.0
15493,15494,2012-10-12,winter,1,10,18,0,Friday,Yes,Clear,0.44,0.4394,0.38,,76.0,566.0,642.0
15494,15495,2012-10-12,winter,1,10,19,0,Friday,Yes,Clear,0.42,0.4242,0.41,0.2239,40.0,453.0,493.0
15495,15496,2012-10-12,winter,1,10,20,0,Friday,Yes,Clear,0.42,0.4242,,0.1343,28.0,280.0,
15496,15497,2012-10-12,winter,1,10,21,0,Friday,Yes,Clear,0.4,0.4091,0.54,0.19399999999999998,21.0,169.0,190.0
15497,15498,2012-10-12,winter,1,10,22,0,Friday,Yes,Clear,0.4,0.4091,0.47,0.2985,17.0,143.0,160.0
15498,15499,2012-10-12,winter,1,10,23,0,Friday,Yes,Clear,0.36,0.3485,,0.19399999999999998,11.0,89.0,100.0
15499,15500,2012-10-13,winter,1,10,0,0,Saturday,No,Clear,0.36,0.3636,,0.0896,31.0,,249.0
15500,15501,2012-10-13,winter,1,10,1,0,Saturday,No,Clear,0.34,0.3333,0.53,0.1343,23.0,123.0,146.0
15501,15502,2012-10-13,winter,1,10,2,0,Saturday,No,Clear,0.34,0.3333,0.53,0.19399999999999998,7.0,60.0,67.0
15502,15503,2012-10-13,winter,1,10,3,0,Saturday,No,Clear,0.32,0.303,0.66,0.2239,2.0,13.0,15.0
15503,15504,2012-10-13,winter,1,10,4,0,Saturday,No,Clear,0.3,0.303,0.65,0.1642,2.0,9.0,11.0
15504,15505,2012-10-13,winter,1,10,5,0,Saturday,No,Clear,0.3,0.2879,0.61,0.19399999999999998,0.0,11.0,11.0
15505,15506,2012-10-13,winter,1,10,6,0,Saturday,No,Clear,0.3,,0.61,0.19399999999999998,5.0,23.0,28.0
15506,15507,2012-10-13,winter,1,10,7,0,Saturday,No,,0.3,0.303,0.61,0.1642,10.0,60.0,70.0
15507,15508,2012-10-13,winter,1,10,8,0,Saturday,No,Clear,0.34,0.3485,0.53,0.1045,23.0,151.0,174.0
15508,15509,2012-10-13,winter,1,10,9,0,Saturday,No,Clear,0.36,0.3636,0.5,0.0896,46.0,220.0,266.0
15509,15510,2012-10-13,winter,1,10,10,0,Saturday,No,Clear,0.4,0.4091,0.43,0.0,82.0,265.0,347.0
15510,15511,2012-10-13,winter,1,10,11,0,Saturday,No,Clear,0.42,0.4242,,0.1343,192.0,335.0,
15511,15512,2012-10-13,winter,1,10,12,0,Saturday,No,Clear,0.44,0.4394,0.35,0.0,202.0,371.0,573.0
15512,15513,2012-10-13,winter,1,10,13,0,Saturday,No,Clear,0.46,0.4545,0.36,0.19399999999999998,235.0,435.0,670.0
15513,15514,2012-10-13,winter,1,10,14,0,Saturday,No,Clear,0.48,0.4697,0.33,0.19399999999999998,243.0,354.0,597.0
15514,15515,2012-10-13,winter,1,10,15,0,Saturday,No,Clear,0.5,0.4848,0.36,0.19399999999999998,251.0,364.0,615.0
15515,15516,2012-10-13,winter,1,10,16,0,Saturday,No,Clear,0.5,0.4848,0.31,0.19399999999999998,294.0,343.0,637.0
15516,15517,2012-10-13,winter,1,10,17,0,Saturday,No,Clear,0.46,0.4545,0.38,,193.0,,528.0
15517,15518,2012-10-13,winter,1,10,18,0,Saturday,No,Clear,0.46,0.4545,0.44,0.1343,,299.0,473.0
15518,15519,2012-10-13,winter,1,10,19,0,Saturday,No,Clear,0.44,0.4394,0.44,0.1642,73.0,259.0,332.0
15519,15520,2012-10-13,winter,1,10,20,0,Saturday,No,Clear,,0.4091,0.54,0.0896,57.0,198.0,
15520,15521,2012-10-13,winter,1,10,21,0,Saturday,No,Clear,0.4,0.4091,0.58,0.19399999999999998,47.0,157.0,204.0
15521,15522,2012-10-13,winter,1,10,22,0,Saturday,No,Clear,0.4,0.4091,0.62,0.0,33.0,156.0,189.0
15522,15523,2012-10-13,winter,1,10,23,0,Saturday,No,Clear,0.42,0.4242,0.58,0.2985,27.0,98.0,
15523,15524,2012-10-14,winter,1,10,0,0,Sunday,No,,0.4,0.4091,0.71,0.2537,8.0,,111.0
15524,15525,2012-10-14,winter,1,10,1,0,Sunday,No,Clear,0.42,,0.77,0.2836,16.0,96.0,112.0
15525,15526,2012-10-14,winter,1,10,2,0,Sunday,No,Clear,0.4,0.4091,0.76,0.0896,8.0,58.0,66.0
15526,15527,2012-10-14,winter,1,10,3,0,Sunday,No,Clear,0.42,0.4242,0.77,0.2985,3.0,25.0,28.0
15527,15528,2012-10-14,winter,1,10,4,0,Sunday,No,Clear,0.42,,,0.2836,2.0,10.0,12.0
15528,15529,2012-10-14,winter,1,10,5,0,Sunday,No,Clear,0.4,0.4091,0.82,0.19399999999999998,5.0,6.0,11.0
15529,15530,2012-10-14,winter,1,10,6,0,Sunday,No,Clear,0.4,0.4091,0.82,0.1642,4.0,20.0,24.0
15530,15531,2012-10-14,winter,1,10,7,0,Sunday,No,Clear,0.42,0.4242,0.82,0.2239,7.0,44.0,51.0
15531,15532,2012-10-14,winter,1,10,8,0,Sunday,No,Clear,0.44,0.4394,0.77,0.19399999999999998,,,132.0
15532,15533,2012-10-14,winter,1,10,9,0,Sunday,No,Cloudy,0.48,0.4697,0.67,0.2836,62.0,161.0,223.0
15533,15534,2012-10-14,winter,1,10,10,0,Sunday,No,Clear,0.54,0.5152,0.56,0.19399999999999998,150.0,278.0,
15534,15535,2012-10-14,winter,1,10,11,0,Sunday,No,Clear,0.56,0.5303,0.52,0.2985,156.0,338.0,494.0
15535,15536,2012-10-14,winter,1,10,12,0,Sunday,No,Clear,0.62,0.6212,0.46,0.3284,200.0,362.0,562.0
15536,15537,2012-10-14,winter,1,10,13,0,Sunday,No,Clear,0.64,0.6212,0.41,,218.0,401.0,619.0
15537,15538,2012-10-14,winter,1,10,14,0,Sunday,No,Clear,0.66,0.6212,0.39,0.4179,249.0,368.0,617.0
15538,15539,2012-10-14,winter,1,10,15,0,Sunday,No,Clear,0.66,0.6212,0.39,0.4179,213.0,355.0,568.0
15539,15540,2012-10-14,winter,1,10,16,0,Sunday,No,Clear,0.64,0.6212,0.41,0.2985,203.0,378.0,581.0
15540,15541,2012-10-14,winter,1,10,17,0,Sunday,No,Clear,0.64,0.6212,0.44,0.19399999999999998,193.0,346.0,539.0
15541,15542,2012-10-14,winter,1,10,18,0,Sunday,No,Clear,0.58,,0.6,0.2537,,319.0,453.0
15542,15543,2012-10-14,winter,1,10,19,0,Sunday,No,Clear,0.56,0.5303,0.64,0.2239,68.0,268.0,336.0
15543,15544,2012-10-14,winter,1,10,20,0,Sunday,No,Clear,0.54,0.5152,0.73,0.2239,48.0,198.0,246.0
15544,15545,2012-10-14,winter,1,10,21,0,Sunday,No,,0.56,0.5303,0.73,0.4478,40.0,156.0,196.0
15545,15546,2012-10-14,winter,1,10,22,0,Sunday,No,Clear,0.56,0.5303,0.73,0.3881,38.0,87.0,125.0
15546,15547,2012-10-14,winter,1,10,23,0,Sunday,No,Cloudy,0.56,0.5303,0.68,0.2836,,78.0,
15547,15548,2012-10-15,winter,1,10,0,0,Monday,Yes,Cloudy,0.56,,0.73,0.2537,17.0,31.0,48.0
15548,15549,2012-10-15,winter,1,10,1,0,Monday,Yes,Cloudy,0.58,0.5455,0.64,0.3881,5.0,24.0,29.0
